"date" "P" "ETpot" "Q" "T" "GWL"
"62266" 2012020809 0 0.0373 0.0055 -2.6 28.11
"62267" 2012020810 0 0.0801 0.0055 -2 28.109
"62268" 2012020811 0 0.1099 0.0061 -1.2 28.101
"62269" 2012020812 0 0.122 0.0061 -1 28.105
"62270" 2012020813 0 0.1043 0.0061 -1 28.096
"62271" 2012020814 0 0.0717 0.0066 -1.3 28.093
"62272" 2012020815 0 0.0307 0.0066 -2.2 28.094
"62273" 2012020816 0 0.0028 0.0066 -3.3 28.09
"62274" 2012020817 0 0 0.0066 -3.8 28.093
"62275" 2012020818 0 0 0.0066 -4.5 28.099
"62276" 2012020819 0 0 0.0061 -4.9 28.101
"62277" 2012020820 0 0 0.0061 -5.7 28.104
"62278" 2012020821 0 0 0.0061 -6.4 28.105
"62279" 2012020822 0 0 0.0061 -8.2 28.107
"62280" 2012020823 0 0 0.0061 -8.6 28.109
"62281" 2012020900 0 0 0.0061 -8.5 28.115
"62282" 2012020901 0 0 0.0061 -8.3 28.116
"62283" 2012020902 0 0 0.0061 -8.7 28.118
"62284" 2012020903 0 0 0.0061 -6.6 28.117
"62285" 2012020904 0 0 0.0061 -5.8 28.124
"62286" 2012020905 0 0 0.0061 -5 28.12
"62287" 2012020906 0 0 0.0061 -4.3 28.114
"62288" 2012020907 0 0.0022 0.0061 -3.9 28.11
"62289" 2012020908 0 0.0076 0.0061 -3.5 28.106
"62290" 2012020909 0 0.0249 0.0061 -3 28.106
"62291" 2012020910 0 0.0217 0.0061 -2.3 28.101
"62292" 2012020911 0 0.0217 0.0061 -1.4 28.1
"62293" 2012020912 0 0.0162 0.0061 -0.6 28.1
"62294" 2012020913 0 0.0921 0.0061 0.3 28.093
"62295" 2012020914 0 0.0682 0.0061 0.6 28.103
"62296" 2012020915 0 0.0412 0.0061 -0.5 28.1
"62297" 2012020916 0 0.0043 0.0061 -2.3 28.09
"62298" 2012020917 0 0 0.0061 -2.5 28.088
"62299" 2012020918 0 0 0.0061 -4.8 28.095
"62300" 2012020919 0 0 0.0061 -4.8 28.098
"62301" 2012020920 0 0 0.0055 -3.9 28.104
"62302" 2012020921 0 0 0.0061 -3.8 28.102
"62303" 2012020922 0 0 0.0055 -4 28.102
"62304" 2012020923 0 0 0.0055 -4.6 28.101
"62305" 2012021000 0 0 0.0055 -5.3 28.099
"62306" 2012021001 0 0 0.0055 -5.8 28.108
"62307" 2012021002 0 0 0.0055 -6.5 28.105
"62308" 2012021003 0 0 0.0055 -8.1 28.109
"62309" 2012021004 0 0 0.0055 -7.6 28.106
"62310" 2012021005 0 0 0.0055 -7.7 28.104
"62311" 2012021006 0 0 0.005 -7.9 28.108
"62312" 2012021007 0 0.012 0.005 -7.7 28.106
"62313" 2012021008 0 0.0461 0.005 -6.7 28.111
"62314" 2012021009 0 0.0811 0.005 -5.6 28.112
"62315" 2012021010 0 0.1059 0.005 -4.3 28.107
"62316" 2012021011 0 0.1212 0.0055 -3.2 28.094
"62317" 2012021012 0 0.1195 0.0055 -2.3 28.097
"62318" 2012021013 0 0.1033 0.0055 -1.7 28.092
"62319" 2012021014 0 0.0726 0.0055 -2.2 28.084
"62320" 2012021015 0 0.0341 0.0055 -3 28.082
"62321" 2012021016 0 0.0043 0.0055 -4.6 28.081
"62322" 2012021017 0 0 0.0055 -5.8 28.081
"62323" 2012021018 0 0 0.0055 -6.8 28.085
"62324" 2012021019 0 0 0.005 -7.4 28.094
"62325" 2012021020 0 0 0.005 -8.1 28.095
"62326" 2012021021 0 0 0.005 -8.5 28.103
"62327" 2012021022 0 0 0.005 -9.3 28.104
"62328" 2012021023 0 0 0.005 -9.9 28.106
"62329" 2012021100 0 0 0.005 -10.2 28.109
"62330" 2012021101 0 0 0.005 -10.4 28.111
"62331" 2012021102 0 0 0.005 -11.2 28.11
"62332" 2012021103 0 0 0.005 -11 28.114
"62333" 2012021104 0 0 0.005 -11.5 28.114
"62334" 2012021105 0 0 0.0044 -12.1 28.11
"62335" 2012021106 0 0 0.0044 -10.3 28.114
"62336" 2012021107 0 0.0067 0.0044 -9.1 28.113
"62337" 2012021108 0 0.0236 0.0044 -7.7 28.11
"62338" 2012021109 0 0.0438 0.005 -5.8 28.113
"62339" 2012021110 0 0.107 0.005 -3.7 28.107
"62340" 2012021111 0 0.1112 0.005 -3 28.095
"62341" 2012021112 0 0.1154 0.005 -2.2 28.086
"62342" 2012021113 0 0.086 0.005 -2.7 28.084
"62343" 2012021114 0 0.0657 0.005 -2.4 28.078
"62344" 2012021115 0 0.0362 0.005 -3 28.075
"62345" 2012021116 0 0.0042 0.005 -5.3 28.077
"62346" 2012021117 0 0 0.005 -5.3 28.07
"62347" 2012021118 0 0 0.005 -7.2 28.079
"62348" 2012021119 0 0 0.005 -7.3 28.09
"62349" 2012021120 0 0 0.005 -7 28.084
"62350" 2012021121 0 0 0.005 -7.1 28.095
"62351" 2012021122 0 0 0.005 -7.2 28.087
"62352" 2012021123 0 0 0.0044 -7 28.091
"62353" 2012021200 0 0 0.005 -7.5 28.095
"62354" 2012021201 0 0 0.005 -9.3 28.096
"62355" 2012021202 0 0 0.005 -9.7 28.092
"62356" 2012021203 0 0 0.0044 -8.3 28.096
"62357" 2012021204 0 0 0.0044 -7.1 28.098
"62358" 2012021205 0 0 0.0044 -6.7 28.097
"62359" 2012021206 0 0 0.0044 -6.2 28.094
"62360" 2012021207 0 0.0052 0.0044 -5.3 28.09
"62361" 2012021208 0 0.0141 0.0044 -4.7 28.092
"62362" 2012021209 0 0.0244 0.0044 -3.7 28.084
"62363" 2012021210 0 0.0363 0.0044 -3 28.081
"62364" 2012021211 0 0.0348 0.0044 -2.7 28.071
"62365" 2012021212 0 0.04 0.0044 -2 28.069
"62366" 2012021213 0 0.0185 0.0044 -1.9 28.072
"62367" 2012021214 0 0.017 0.005 -1.7 28.067
"62368" 2012021215 0 0.0089 0.0044 -1.6 28.07
"62369" 2012021216 0 7e-04 0.0044 -1.6 28.067
"62370" 2012021217 0 0 0.0044 -2 28.068
"62371" 2012021218 0 0 0.005 -2.7 28.069
"62372" 2012021219 0 0 0.005 -2.5 28.064
"62373" 2012021220 0 0 0.0044 -2.4 28.067
"62374" 2012021221 0 0 0.005 -2.2 28.072
"62375" 2012021222 0 0 0.005 -2 28.07
"62376" 2012021223 0 0 0.005 -1.8 28.07
"62377" 2012021300 0 0 0.005 -1.7 28.071
"62378" 2012021301 0 0 0.005 -1.6 28.068
"62379" 2012021302 0 0 0.005 -1.5 28.071
"62380" 2012021303 0 0 0.005 -1.1 28.071
"62381" 2012021304 0.2 0 0.005 -0.8 28.072
"62382" 2012021305 0.3 0 0.005 -0.4 28.074
"62383" 2012021306 0 0 0.005 -0.1 28.074
"62384" 2012021307 0.1 0.0058 0.005 0.2 28.078
"62385" 2012021308 0 0.0175 0.005 1 28.076
"62386" 2012021309 0 0.0875 0.005 3.2 28.075
"62387" 2012021310 0 0.0863 0.0055 3.5 28.078
"62388" 2012021311 0 0.0676 0.0061 4 28.067
"62389" 2012021312 0 0.0443 0.0066 3.5 28.07
"62390" 2012021313 0 0.0478 0.0066 4 28.067
"62391" 2012021314 0 0.035 0.0066 3.4 28.07
"62392" 2012021315 0.3 0.0082 0.0066 2.5 28.075
"62393" 2012021316 0.2 0 0.0078 1.5 28.075
"62394" 2012021317 0 0 0.0083 1.9 28.075
"62395" 2012021318 0 0 0.0083 1.7 28.081
"62396" 2012021319 0 0 0.0078 1.8 28.083
"62397" 2012021320 0 0 0.0072 1.6 28.083
"62398" 2012021321 0 0 0.0072 1.7 28.085
